time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0800000000000014,-0.0382856263168,0.263495374264,14.4945627789,0.0733038410032,6.25553764754,0.0,0.129134264237,0.568823072599,3.83887282591,0.0518968487111,0.0194444057663,0.0,445.58011323271353,448.3160382631739,447.98637067737883,447.05151427506183
2.1000000000000014,-0.0356348378031,0.275051832172,14.5718343554,0.0743447207192,6.25601641328,0.0,0.135944587139,0.586822718189,3.88828482409,0.054322850276,0.00603712248032,0.0,467.9547397188961,464.8129947502496,465.35691145108416,465.9278977800851
2.1200000000000014,-0.032854358563,0.28695623345,14.6498982446,0.0755682168187,6.25614993009,0.0,0.14210333687,0.603617409614,3.91810409642,0.0377675433367,0.00098254787869,0.0,448.91985377539413,447.6875460417503,450.72159751613594,446.6912951117283
2.1400000000000015,-0.0299545422876,0.299189402813,14.7284280222,0.0763237403128,6.25617465046,0.0,0.147878290667,0.619699526751,3.9348736565,0.0371799595349,-0.00220160268319,0.0,436.37458962865657,435.5763770563692,436.99600069564923,436.84973369107206
2.1600000000000015,-0.0269363613529,0.311754032252,14.8074008453,0.0770689488299,6.2561336351,0.0,0.153939802808,0.636763417124,3.96240865607,0.0389740199547,-0.0046579000181,0.0,447.73989605762824,447.13998702008087,445.8731797146139,446.3133453491911
2.1800000000000015,-0.0238128357737,0.324616114118,14.8863355772,0.0778518552115,6.25606736137,0.0,0.15841275511,0.649444769416,3.93106453033,0.0363563941155,-0.0119906026827,0.0,388.8559249056888,386.78957176871944,388.84255548239935,388.10711157678514
2.2000000000000015,-0.0205930090502,0.337752387524,14.9648908621,0.0786005359264,6.25582793064,0.0,0.163569917243,0.664182571254,3.92446396429,0.0429218845912,-0.0128639030024,0.0,414.6550097539802,414.42488243199205,411.93764146602217,413.6765601267318
2.2200000000000015,-0.0172549222813,0.351226873217,15.0438482271,0.0794686806989,6.25557447126,0.0,0.170238759644,0.683265998002,3.97127253172,0.0385157341803,-0.0156274818759,0.0,465.0754673154947,464.4257341498358,464.6057949666575,463.56912953621855
2.2400000000000015,-0.0137874033134,0.365071989334,15.1235769847,0.0802451220602,6.25526269044,0.0,0.176513137144,0.701245613726,4.00160322869,0.0420162134905,-0.0168674912865,0.0,449.38492081297244,449.0833560970969,449.811871469497,450.6622634702931
2.2600000000000016,-0.0101995395436,0.379261627103,15.2037034576,0.0810905775146,6.25492567524,0.0,0.182273239837,0.71771816314,4.01104406784,0.0452197067626,-0.0176855695879,0.0,430.4939281261798,430.2862646994253,429.54509223536724,430.36040590351473
2.2800000000000016,-0.00648774045379,0.393805451053,15.2843021005,0.0820007660728,6.25461279054,0.0,0.188906669145,0.736664231909,4.04882021991,0.0418154673529,-0.00864934353768,0.0,455.1096755712804,457.27452779632745,458.0863995580802,457.2746311105537
2.3000000000000016,-0.00263679248714,0.408746755853,15.3658565343,0.0828772442677,6.25447827759,0.0,0.196188127521,0.757466248098,4.1066231574,0.0507785971369,-0.0174213360625,0.0,476.57718451648344,474.5614807079776,473.752176302925,475.81615279871517
2.3200000000000016,0.00137910364727,0.424160997281,15.4492255336,0.0839437281215,6.25418678786,0.0,0.20540148592,0.783957894656,4.23027677227,0.0608693762006,-0.0280925114019,0.0,531.4380681048649,529.2392307625923,529.1833586515254,531.264356476727
2.3400000000000016,0.00556089949693,0.440052649324,15.5344042798,0.0851613341281,6.25362518953,0.0,0.212778099046,0.805207309629,4.28759784487,0.0615304097428,-0.0288022974362,0.0,476.5694209658144,476.40647315194275,475.6969473130171,475.8511608963426
2.3600000000000017,0.00987820236636,0.456333634525,15.6202758709,0.0864038105887,6.25305016326,0.0,0.218952187897,0.822891210545,4.29956127407,0.056658394623,-0.030230359721,0.0,434.8392446873454,434.479914336396,436.03610694579237,434.8160315953379
2.3800000000000017,0.01432409677,0.472982032656,15.7065157357,0.0875389962567,6.25247822801,0.0,0.22563725247,0.841948602519,4.32442519936,0.054649526491,-0.022146803359,0.0,446.1751876423512,448.15059675648615,447.8668418834287,447.3785281101106
2.4000000000000017,0.018898566389,0.489995841907,15.7930453161,0.0886444967337,6.25204154505,0.0,0.231809709422,0.859432322606,4.32853283836,0.0596515155263,-0.0256832155585,0.0,428.00796704092335,427.10394391430555,427.45647092580646,428.73559259072056
2.4200000000000017,0.02361982375,0.507425321211,15.8803750673,0.0898574330136,6.25157556827,0.0,0.240316026679,0.883515607731,4.40444229056,0.0659611857889,-0.0354492317451,0.0,494.9718789335269,492.81080865854375,491.48824915810695,492.8914051675463
2.4400000000000017,0.0284967653542,0.525295123605,15.9687278013,0.0912473382738,6.25088562859,0.0,0.247378133741,0.903464631723,4.43083110445,0.0778508068427,-0.0292775300712,0.0,449.3304675903477,450.8285921475981,448.0406296507795,450.934724276161
2.4600000000000017,0.0335201027856,0.543577139631,16.0577193908,0.0928043698395,6.25030229913,0.0,0.254955609399,0.924736970868,4.46832785029,0.078026470134,-0.0271698561259,0.0,460.1389844355522,460.6390993968222,460.08721934439166,460.1335406826755
2.4800000000000018,0.0386842073373,0.562253965826,16.1470928377,0.0943650676623,6.2498144229,0.0,0.261454845774,0.94294564862,4.46901683187,0.0786068495708,-0.0166322200289,0.0,424.62853830325963,427.3319706835189,425.74219299868867,425.89629664295745
2.5000000000000018,0.0439967923542,0.581347478042,16.2370026804,0.0959375087921,6.24949884373,0.0,0.269803655914,0.966405572997,4.52196743873,0.077826928596,-0.010790091489,0.0,473.8465477762308,475.1921993823126,474.53630473383413,474.3611538653284
